id,rating,year,img,name,link,location,type,lat,lng
345,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/51bca762-7395-460b-a6b0-917ec87dbdd6.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",PURS,https://guide.michelin.com//en/rheinland-pfalz/andernach/restaurant/purs,Andernach,Modern Cuisine,50.439011,7.397343
346,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/787cd42f-9d33-4b49-ae57-679612d22652.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",REISERS am Stein,https://guide.michelin.com//en/bayern/wurzburg/restaurant/reisers-am-stein,Würzburg,"Creative, Creative",49.805408,9.928534
347,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/88e92ae3-a5c1-4680-bd33-7d3b0cbfc3ad.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Erbprinz,https://guide.michelin.com//en/baden-wurttemberg/ettlingen/restaurant/erbprinz,Ettlingen,"Classic Cuisine, Classic Cuisine",48.941273,8.404568
348,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/de849067-2bfe-4949-80f1-f67baaa8d3c5.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Leos by Stephan Brandl,https://guide.michelin.com//en/bayern/bad-ktzing/restaurant/leos-by-stephan-brandl,Bad Kötzing,"Creative, Creative",49.215748,12.829388
349,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c7d0a709-d54a-4d4a-9650-161f0e250e37.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Hannappel,https://guide.michelin.com//en/nordrhein-westfalen/essen/restaurant/hannappel,Essen,"Modern Cuisine, Modern Cuisine",51.437061,7.105052
350,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/347bbfd7-e83a-4973-8edf-3dcada42dd69.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Frühsammers Restaurant,https://guide.michelin.com//en/berlin-region/berlin/restaurant/fruhsammers-restaurant,Berlin,"Modern Cuisine, Modern Cuisine",52.483658,13.290075
351,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/23c11207-d916-4570-96e3-877cd01f49f4.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Hugos,https://guide.michelin.com//en/berlin-region/berlin/restaurant/hugos,Berlin,"Modern Cuisine, Modern Cuisine",52.506851,13.34554
352,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7699377d-7501-45b2-be77-c62da36538cd.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Werners Restaurant,https://guide.michelin.com//en/baden-wurttemberg/gernsbach/restaurant/werners-restaurant99887,Gernsbach,Classic French,48.749577,8.342642
353,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f6b476d4-da20-410d-981f-85eda8c2e143.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",maximilian lorenz,https://guide.michelin.com//en/nordrhein-westfalen/koln/restaurant/maximilian-lorenz,Cologne,"Modern Cuisine, Modern Cuisine",50.944599,6.960832
354,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/007be943-234a-4e79-b7a8-36c72bed04c0.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Stadtpfeiffer,https://guide.michelin.com//en/sachsen/leipzig/restaurant/stadtpfeiffer,Leipzig,Modern French,51.338173,12.380048
355,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/17e7bd20-2f95-4971-9e8f-14be2c4898b4.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Aska,https://guide.michelin.com//en/bayern/regensburg/restaurant/aska-1186893,Regensburg,"Japanese, Japanese",49.020046,12.096191
356,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/daef971a-dcb1-4ceb-87b1-6c9b3eb539db.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Alte Schule - Klassenzimmer,https://guide.michelin.com//en/mecklenburg-vorpommern/feldberger-seenlandschaft/restaurant/alte-schule-klassenzimmer,Feldberger Seenlandschaft,"Modern Cuisine, Modern Cuisine",53.336334,13.503243
357,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3d49aa18-ee06-41b9-ab2b-f8bc3196a7f1.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Piment,https://guide.michelin.com//en/hamburg-region/hamburg/restaurant/piment,Hamburg,"Creative, Creative",53.582222,9.979537
358,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/20511d1c-505f-40d0-bc19-cd5d4c06d9d6.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Raubs Landgasthof,https://guide.michelin.com//en/baden-wurttemberg/kuppenheim/restaurant/raubs-landgasthof,Kuppenheim,"Classic French, Classic French",48.825825,8.278261
359,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0726ec56-425f-4cf9-953a-6cdcae44a1be.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Falco,https://guide.michelin.com//en/sachsen/leipzig/restaurant/falco,Leipzig,Creative,51.346367,12.375421
360,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d058f414-d72d-48ca-9bab-47a9c52f93a5.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Gasthaus zum Raben,https://guide.michelin.com//en/baden-wurttemberg/horben/restaurant/gasthaus-zum-raben,Horben,"Classic French, Classic French",47.933933,7.858809
361,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/20b06418-68e4-41d6-b402-dbc02e847bd6.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Schiller's Manufaktur,https://guide.michelin.com//en/rheinland-pfalz/koblenz/restaurant/schiller-s-restaurant,Koblenz,"Modern Cuisine, Modern Cuisine",50.36945,7.581458
362,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b85b1e8f-e1b0-4fa3-a876-6d292b38828f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",La Bécasse,https://guide.michelin.com//en/nordrhein-westfalen/aachen/restaurant/la-becasse,Aachen,Classic French,50.770233,6.069203
363,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2f64257b-71c9-4e4b-999b-408402d2014b.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Hirschen,https://guide.michelin.com//en/baden-wurttemberg/sulzburg/restaurant/hirschen78032,Sulzburg,Classic French,47.840462,7.708881
364,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/378d1d24-b427-4b62-b358-927959f08738.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ahlmanns,https://guide.michelin.com//en/schleswig-holstein/kiel/restaurant/ahlmanns,Kiel,Creative,54.338711,10.151317
365,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/40c2da0d-fa2f-4773-90c8-3110df52990a.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Ostseelounge,https://guide.michelin.com//en/mecklenburg-vorpommern/dierhagen/restaurant/ostseelounge,Dierhagen,Modern Cuisine,54.287933,12.324578
366,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4f81473d-5294-4551-9481-14574dd60bac.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",temporaire - Köhlerstube,https://guide.michelin.com//en/baden-wurttemberg/baiersbronn/restaurant/temporaire-kohlerstube,Baiersbronn,"Modern Cuisine, Modern Cuisine",48.536064,8.359239
367,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1f58270a-522d-477e-b668-80f2ff621d33.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",le Corange,https://guide.michelin.com//en/baden-wurttemberg/mannheim/restaurant/le-corange,Mannheim,"Modern French, Modern French",49.485893,8.469981
368,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ee814f07-ba37-49a2-a4f9-faec26b36906.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Stein's Traube,https://guide.michelin.com//en/rheinland-pfalz/mainz/restaurant/stein-s-traube,Mainz,"Market Cuisine, Market Cuisine",49.983833,8.174648
369,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/8b587cf3-c7d4-4180-a123-1de9e6782f53.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",KAI3,https://guide.michelin.com//en/schleswig-holstein/hrnum/restaurant/kai3,Hörnum,"Creative, Creative",54.761143,8.296275
370,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6101f85d-47de-474c-bb27-2553e29757d7.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Schranners Waldhorn,https://guide.michelin.com//en/baden-wurttemberg/tbingen/restaurant/schranners-waldhorn,Tübingen,Classic Cuisine,48.560719,9.062563
371,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d299423b-6883-4392-9e8e-14b5a09f7e09.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Roter Hahn,https://guide.michelin.com//en/bayern/regensburg/restaurant/roter-hahn,Regensburg,Modern Cuisine,49.018913,12.093498
372,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/19cf2a78-1d3f-4477-b06e-ca8435a2da1b.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Wirtshaus Meyers Keller,https://guide.michelin.com//en/bayern/nrdlingen/restaurant/wirtshaus-meyers-keller,Nördlingen,"Market Cuisine, Market Cuisine",48.841316,10.493869
373,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4dfcb173-9e60-4341-829f-ba67d0f649ac.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Koch und Kellner,https://guide.michelin.com//en/bayern/nurnberg/restaurant/koch-und-kellner,Nuremberg,"Modern Cuisine, Modern Cuisine",49.449108,11.056848
374,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ef463bab-a77f-487e-a779-534306dd513c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Huberwirt,https://guide.michelin.com//en/bayern/pleiskirchen/restaurant/huberwirt,Pleiskirchen,"Modern Cuisine, Modern Cuisine",48.306973,12.596418
375,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/dd4cf261-810c-418d-81ab-3a419354d732.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Anthony's Kitchen,https://guide.michelin.com//en/nordrhein-westfalen/meerbusch/restaurant/anthony-s-kitchen,Meerbusch,"Creative, Creative",51.257168,6.682635
376,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/fa8cf03f-2468-46b5-bf69-6198b622f007.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",EssZimmer,https://guide.michelin.com//en/bayern/mnchen/restaurant/esszimmer236176,Munich,"Modern French, Modern French",48.176708,11.557375
377,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e86fd668-1ec5-4469-a4a6-de687d747ccd.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Adler,https://guide.michelin.com//en/baden-wurttemberg/lahr/restaurant/adler82171,Lahr,Modern French,48.330002,7.924935
378,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5c7d2b4f-dc4b-46fd-b530-c12016cf5a46.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Gourmetrestaurant Dirk Maus,https://guide.michelin.com//en/rheinland-pfalz/heidesheim-am-rhein/restaurant/gourmetrestaurant-dirk-maus,Heidesheim am Rhein,"Classic French, Classic French",49.999889,8.125464
379,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e0f893a0-8f62-45d6-a31a-9dd1f22657e8.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Die Brasserie,https://guide.michelin.com//en/rheinland-pfalz/pirmasens/restaurant/die-brasserie,Pirmasens,"Classic Cuisine, Classic Cuisine",49.194752,7.61979
380,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/decf72a8-0673-4558-aed3-62cf74ea5192.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Aubergine,https://guide.michelin.com//en/bayern/starnberg/restaurant/aubergine388304,Starnberg,Creative,48.001778,11.349854
381,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/73141bfa-eff3-480c-af70-96f641eb3ae2.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",La Cuisine Rademacher,https://guide.michelin.com//en/nordrhein-westfalen/koln/restaurant/la-cuisine-rademacher,Cologne,Modern French,50.98032,7.068914
382,3,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6bac850a-1f08-4df8-be8e-e753527fc3d2.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Aqua,https://guide.michelin.com//en/niedersachsen/wolfsburg/restaurant/aqua79029,Wolfsburg,"Creative, Creative",52.43317,10.789999
383,1,MICHELIN Guide Germany,"https://static.pxlecdn.com/photos/339231362/original/06a1c7b77bc8e8a88355.jpg"" width=""362"" height=""203",Zehner's Stube,https://guide.michelin.com//en/baden-wurttemberg/pfaffenweiler/restaurant/zehner-s-stube,Pfaffenweiler,Classic French,47.939896,7.758833
384,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/47e54848-331f-4012-aa84-de5a8f3aa37e.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Gustav,https://guide.michelin.com//en/hessen/frankfurt-am-main/restaurant/gustav464093,Frankfurt on the Main,"Creative, Creative",50.120789,8.670407
385,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ede48f73-caa3-4d2a-95f1-120c2cb10f24.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",s'Äpfle,https://guide.michelin.com//en/baden-wurttemberg/bodman-ludwigshafen/restaurant/s-apfle,Bodman-Ludwigshafen,"Modern Cuisine, Modern Cuisine",47.800503,9.036924
386,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/36658497-0a17-407e-8914-11abffad1bd7.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Falconera,https://guide.michelin.com//en/baden-wurttemberg/hningen-schienen/restaurant/falconera,Öhningen-Schienen,"Classic French, Classic French",47.685154,8.898203
387,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/fa04a26c-f19b-4de9-be80-3849f3045841.jpeg?width=500&amp;sharp=1"" width=""362"" height=""203",faelt,https://guide.michelin.com//en/berlin-region/berlin/restaurant/faelt,Berlin,"Regional Cuisine, Regional Cuisine",52.489208,13.354845
388,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7d620f86-01a2-4692-a7d7-e811f69b3e71.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Palmgarden,https://guide.michelin.com//en/nordrhein-westfalen/dortmund/restaurant/palmgarden,Dortmund,Creative,51.420696,7.488881
389,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6ebe916e-8133-4abe-a534-2020f1d0f159.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Berens am Kai,https://guide.michelin.com//en/nordrhein-westfalen/dusseldorf/restaurant/berens-am-kai,Düsseldorf,Modern Cuisine,51.21524,6.75464
390,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ece9e472-f5c4-4591-8cbd-dbe975113f2c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Agata's,https://guide.michelin.com//en/nordrhein-westfalen/dusseldorf/restaurant/agata-s,Düsseldorf,"Modern Cuisine, Modern Cuisine",51.212318,6.775936
391,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6f594bcc-23b6-4113-b7e3-6dbbf7a1b12f.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Keidenzeller Hof,https://guide.michelin.com//en/bayern/langenzenn/restaurant/keidenzeller-hof,Langenzenn,"Modern Cuisine, Modern Cuisine",49.467266,10.776823
392,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/302e4088-5193-4d67-a9cb-f8ea4252ce6b.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Anima,https://guide.michelin.com//en/baden-wurttemberg/tuttlingen/restaurant/anima,Tuttlingen,"Creative, Creative",47.986343,8.82098
393,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/95464e62-59f8-4455-86af-68f3f73162f2.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Kunz,https://guide.michelin.com//en/saarland/sankt-wendel/restaurant/kunz,Sankt Wendel,Classic French,49.49596,7.112254
394,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3af3cd0b-bd31-4b6f-ba8e-9599d60aec41.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Luce d'Oro,https://guide.michelin.com//en/bayern/krn/restaurant/luce-d-oro,Krün,"Modern Cuisine, Modern Cuisine",47.462002,11.186911
395,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f009fadc-80c7-4fd6-bc13-0d36a9bf6f46.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",SEO Küchenhandwerk,https://guide.michelin.com//en/baden-wurttemberg/langenargen/restaurant/seo-kuchenhandwerk,Langenargen,"Modern Cuisine, Modern Cuisine",47.597057,9.539348
396,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b279c364-1e15-4936-8242-fa1e85613091.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Friedrich Franz,https://guide.michelin.com//en/mecklenburg-vorpommern/bad-doberan/restaurant/friedrich-franz,Bad Doberan,Modern Cuisine,54.14378,11.842309
397,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/611a3902-1d90-46af-8bc5-28d43f513c77.JPG?width=500&amp;sharp=1"" width=""362"" height=""203",Landhaus Köpp,https://guide.michelin.com//en/nordrhein-westfalen/xanten/restaurant/landhaus-kopp,Xanten,"Classic French, Classic French",51.739273,6.414963
398,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/575515f9-a645-4d74-ad78-5541f27fc8c7.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Schlossberg,https://guide.michelin.com//en/baden-wurttemberg/baiersbronn/restaurant/schlossberg,Baiersbronn,"Creative, Creative",48.597382,8.383815
399,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b1ec9fe1-2efa-4d71-9c38-3e78ab34ee0c.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Die Zirbelstube,https://guide.michelin.com//en/baden-wurttemberg/stuttgart/restaurant/die-zirbelstube,Stuttgart,Modern French,48.782043,9.182699
400,3,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0c670881-0290-4071-8e6e-ca7b06eb8bf8.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Restaurant Überfahrt Christian Jürgens,https://guide.michelin.com//en/bayern/rottach-egern/restaurant/restaurant-uberfahrt-christian-jurgens,Rottach-Egern,Creative,47.696686,11.758229
401,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cc16af6a-a427-458f-b482-dc48649539d8.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Sartory,https://guide.michelin.com//en/bayern/augsburg/restaurant/sartory,Augsburg,"Classic Cuisine, Classic Cuisine",48.36517,10.898523
402,2,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/21e01f1f-68c9-4c7b-8803-469071ff362d.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",Courtier,https://guide.michelin.com//en/schleswig-holstein/weissenhaus/restaurant/courtier,Weissenhaus,"Creative, Creative",54.302532,10.765689
403,1,MICHELIN Guide Germany,"https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/bd5eb234-5ba6-46bc-a242-afc252b36a94.jpg?width=500&amp;sharp=1"" width=""362"" height=""203",mural,https://guide.michelin.com//en/bayern/mnchen/restaurant/mural,Munich,"Creative, Creative",48.136715,11.570303
